ダウンロードした時刻：2021/05/16 23:42:06

,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田
2017年3月30日,8.8,16.7,1.4,--,9.1,--,3.0,956.3,55,
2017年3月31日,4.1,6.8,1.7,9.0,0.0,--,1.4,953.8,83,
2017年4月1日,4.0,6.3,1.6,2.0,0.0,--,1.3,949.3,90,
2017年4月2日,5.8,12.8,0.9,0.0,7.4,--,2.1,950.3,70,
2017年4月3日,5.8,14.5,0.0,1.0,8.1,--,2.6,954.4,68,
2017年4月4日,8.8,18.6,0.0,--,11.5,--,2.5,961.0,59,
2017年4月5日,11.0,19.7,3.1,--,8.9,--,2.7,964.4,63,
2017年4月6日,10.5,16.0,6.0,5.5,0.7,--,2.4,961.6,81,
2017年4月7日,14.0,18.3,11.1,35.0,0.3,--,2.5,955.1,94,
2017年4月8日,16.0,21.1,12.7,3.0,0.1,--,2.7,951.2,92,
2017年4月9日,14.1,19.2,7.9,12.0,2.4,--,2.0,946.6,84,
2017年4月10日,9.8,15.5,4.5,--,4.5,--,2.0,955.5,66,
2017年4月11日,6.8,8.9,5.5,38.0,0.0,--,1.4,943.6,96,
2017年4月12日,10.2,18.6,4.4,--,8.8,--,3.4,942.7,65,
2017年4月13日,8.8,16.0,1.4,--,11.8,--,3.8,952.4,50,
2017年4月14日,11.4,20.7,2.2,--,11.7,--,2.9,956.2,50,
2017年4月15日,11.0,16.4,6.1,4.0,4.5,--,2.1,955.5,75,
2017年4月16日,13.9,23.5,6.7,--,8.8,--,2.5,955.4,66,
2017年4月17日,13.2,19.6,7.9,35.0,3.0,--,3.3,950.7,78,
2017年4月18日,16.0,20.5,9.6,31.5,9.4,--,5.1,936.0,70,
2017年4月19日,11.3,15.5,5.8,1.5,5.2,--,4.6,942.7,58,
2017年4月20日,11.9,20.9,2.8,--,7.8,--,2.2,950.1,53,
2017年4月21日,12.6,18.3,9.4,0.0,1.8,--,2.1,946.9,62,
2017年4月22日,12.4,20.7,6.8,--,9.2,--,2.8,945.9,57,
2017年4月23日,11.5,20.2,3.7,--,12.1,--,1.9,954.2,56,
2017年4月24日,13.2,21.3,6.7,--,10.1,--,3.0,962.7,63,
2017年4月25日,14.0,21.0,7.9,--,8.1,--,3.0,962.7,62,
2017年4月26日,12.2,14.9,10.6,1.5,0.0,--,2.7,954.3,79,
2017年4月27日,12.4,18.4,7.6,0.5,2.8,--,3.1,944.2,57,
2017年4月28日,11.7,19.6,3.2,--,12.5,--,3.4,945.8,45,
2017年4月29日,10.8,20.2,4.5,2.0,8.0,--,2.7,946.8,64,
2017年4月30日,13.7,24.4,4.4,--,9.6,--,2.2,950.7,61,
2017年5月1日,12.4,19.2,7.4,3.5,4.6,--,2.0,952.8,72,
2017年5月2日,13.5,23.5,4.2,--,12.4,--,1.9,960.8,54,
2017年5月3日,15.6,23.6,11.2,--,6.6,--,2.4,964.5,62,
2017年5月4日,15.3,22.9,10.0,--,1.9,--,2.3,961.2,65,
2017年5月5日,18.4,27.2,9.7,--,11.7,--,3.3,955.1,60,
2017年5月6日,17.2,21.5,12.3,1.0,0.2,--,2.2,951.7,80,
2017年5月7日,16.7,20.9,11.9,--,5.9,--,5.0,949.4,41,
2017年5月8日,18.5,26.5,10.0,--,12.3,--,4.0,950.7,36,
2017年5月9日,16.2,22.3,10.4,2.5,0.0,--,2.2,956.1,55,
2017年5月10日,15.2,21.3,11.2,13.0,1.6,--,2.1,950.6,87,
2017年5月11日,17.9,23.1,14.5,0.0,6.2,--,5.3,950.3,63,
2017年5月12日,19.8,26.5,13.2,0.0,5.3,--,2.2,952.7,59,
2017年5月13日,14.0,18.1,12.4,22.0,0.0,--,1.4,948.0,93,
2017年5月14日,17.7,25.8,12.8,--,6.3,--,2.3,948.7,79,
2017年5月15日,17.2,22.9,12.8,0.0,2.8,--,3.1,949.0,75,
