ダウンロードした時刻：2021/05/16 23:43:47

,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田,飯田
2007年12月31日,-0.7,1.1,-2.5,1.5,0.4,3,4.0,939.5,70,
2008年1月1日,-1.1,1.8,-3.3,2.0,2.9,3,2.8,943.2,74,
2008年1月2日,-1.0,5.9,-6.4,--,8.5,--,2.0,950.4,63,
2008年1月3日,0.8,7.0,-4.1,0.5,8.0,--,3.0,953.9,71,
2008年1月4日,1.0,8.4,-2.7,--,5.6,--,1.6,956.6,75,
2008年1月5日,1.8,8.8,-2.7,--,5.1,--,2.5,955.9,70,
2008年1月6日,3.7,11.4,-3.1,--,9.0,--,2.9,956.9,64,
2008年1月7日,2.6,6.4,0.2,0.0,0.1,--,1.2,953.4,77,
2008年1月8日,4.8,11.0,-0.3,0.0,6.5,--,4.1,951.1,68,
2008年1月9日,6.4,12.2,0.7,--,8.6,--,3.6,953.3,52,
2008年1月10日,3.5,10.6,-2.2,--,8.6,--,2.3,959.6,51,
2008年1月11日,5.1,13.8,-1.2,15.5,4.0,--,1.4,958.1,67,
2008年1月12日,6.3,11.9,0.8,22.5,--,--,2.2,948.6,86,
2008年1月13日,1.0,5.8,-2.1,--,8.3,--,1.8,954.2,62,
2008年1月14日,-0.6,3.8,-3.4,--,1.7,--,1.3,960.4,59,
2008年1月15日,0.8,6.5,-3.9,--,9.2,--,1.3,962.0,58,
2008年1月16日,2.9,9.7,-1.5,--,8.8,--,2.5,956.4,59,
2008年1月17日,0.7,5.6,-1.6,0.0,8.8,--,2.0,959.3,49,
2008年1月18日,-0.9,4.3,-3.1,0.0,4.2,--,1.5,961.8,58,
2008年1月19日,-0.7,5.9,-5.5,--,7.2,--,1.2,964.2,53,
2008年1月20日,-1.1,4.0,-5.1,2.0,1.0,1,1.2,961.6,67,
2008年1月21日,-0.2,2.2,-2.5,6.5,0.1,9,1.1,956.4,80,
2008年1月22日,-0.5,3.0,-4.9,--,2.9,--,1.3,959.3,74,
2008年1月23日,-0.2,0.7,-1.0,14.0,--,13,0.8,952.8,90,
2008年1月24日,0.6,3.6,-3.9,1.0,6.8,--,3.7,947.3,56,
2008年1月25日,-2.8,2.7,-7.4,--,9.3,--,2.3,955.2,45,
2008年1月26日,-4.1,2.5,-9.3,--,7.9,--,1.0,958.3,56,
2008年1月27日,-3.9,3.2,-9.7,--,9.5,--,1.0,958.5,54,
2008年1月28日,-3.1,2.3,-9.2,0.0,3.8,2,0.7,957.0,68,
2008年1月29日,1.6,4.9,-0.9,3.5,--,1,1.5,946.8,89,
2008年1月30日,4.0,8.7,-0.1,0.0,5.6,--,3.2,948.6,66,
2008年1月31日,1.5,7.1,-2.4,0.0,8.5,--,3.1,951.3,50,
2008年2月1日,-0.6,5.8,-5.2,--,9.4,--,2.2,955.8,55,
2008年2月2日,0.2,5.8,-4.1,0.5,1.6,--,1.1,957.6,62,
2008年2月3日,-0.4,0.8,-2.4,20.0,--,19,1.2,947.1,89,
2008年2月4日,-1.4,5.3,-7.0,--,8.1,--,1.5,951.1,77,
2008年2月5日,0.4,5.7,-3.8,0.0,7.6,--,2.9,953.9,69,
2008年2月6日,-0.6,2.8,-2.8,0.0,--,--,1.2,951.2,74,
2008年2月7日,-0.2,5.9,-5.0,--,8.1,--,1.9,950.1,57,
2008年2月8日,-1.6,5.1,-7.2,--,8.4,--,1.9,955.5,51,
2008年2月9日,-3.8,0.0,-6.7,14.5,--,25,0.8,955.6,79,
2008年2月10日,0.4,6.7,-5.7,0.0,7.8,--,2.5,953.3,66,
2008年2月11日,0.9,9.0,-5.5,--,8.7,--,1.4,957.0,67,
2008年2月12日,2.2,4.5,-0.9,2.5,0.6,--,2.9,945.5,76,
2008年2月13日,-2.0,1.9,-6.0,0.0,9.7,--,4.0,948.2,36,
2008年2月14日,-2.0,5.6,-9.0,--,8.8,--,2.4,951.0,50,
2008年2月15日,-1.1,4.5,-6.5,0.0,7.1,--,2.7,951.5,63,
2008年2月16日,-1.0,4.3,-5.4,0.0,7.4,--,3.0,954.2,60,
2008年2月17日,-1.2,3.5,-5.4,0.0,7.1,--,3.0,958.2,47,
2008年2月18日,-1.7,6.8,-8.3,--,10.0,--,1.4,963.0,50,
2008年2月19日,-0.5,7.2,-6.4,--,10.0,--,2.0,960.3,58,
2008年2月20日,1.1,8.1,-5.9,0.0,9.2,--,3.3,956.4,63,
2008年2月21日,4.1,11.8,-1.9,0.0,9.9,--,3.1,958.7,41,
2008年2月22日,4.0,12.3,-3.9,--,9.0,--,2.1,955.9,46,
2008年2月23日,1.6,7.7,-3.5,2.5,2.0,--,3.5,942.5,56,
2008年2月24日,-1.3,3.6,-5.0,0.0,7.7,--,4.2,950.9,44,
2008年2月25日,0.1,7.1,-7.1,--,10.2,--,2.1,961.0,43,
2008年2月26日,2.0,4.3,0.3,29.0,--,--,2.5,951.3,75,
2008年2月27日,1.3,5.0,-1.9,0.0,7.6,--,4.7,944.3,44,
2008年2月28日,1.2,8.4,-4.1,--,10.3,--,2.1,950.1,49,
2008年2月29日,3.0,11.9,-4.2,--,10.0,--,2.1,946.0,52,
2008年3月1日,3.0,7.1,-1.4,0.0,2.6,--,2.7,946.5,57,
2008年3月2日,2.6,10.9,-4.1,--,6.9,--,1.8,952.9,49,
2008年3月3日,3.8,11.1,-0.7,0.0,6.3,--,2.5,945.8,60,
2008年3月4日,3.1,10.6,-2.0,--,8.8,--,2.1,946.9,55,
2008年3月5日,1.8,7.2,-2.0,--,7.5,--,2.5,952.8,44,
2008年3月6日,1.8,8.8,-5.5,--,10.1,--,3.2,956.9,46,
2008年3月7日,3.7,10.8,-0.9,0.0,9.1,--,2.9,955.4,55,
2008年3月8日,3.4,12.3,-3.5,--,10.6,--,1.5,959.9,48,
2008年3月9日,5.6,15.9,-2.9,--,9.6,--,2.3,960.0,47,
2008年3月10日,5.1,11.7,1.9,12.5,1.4,--,2.0,952.7,78,
2008年3月11日,7.5,17.6,1.4,--,6.6,--,2.4,956.5,63,
2008年3月12日,8.1,17.2,0.5,--,8.9,--,2.2,961.0,63,
2008年3月13日,9.7,17.0,4.4,--,6.2,--,2.1,962.4,64,
2008年3月14日,9.8,12.6,6.7,26.0,--,--,2.6,956.1,78,
2008年3月15日,10.8,19.1,3.6,--,10.7,--,2.2,953.3,57,
2008年3月16日,10.1,19.0,2.6,--,7.8,--,2.4,952.7,53,
2008年3月17日,10.3,19.3,3.7,--,9.6,--,2.4,953.6,40,
2008年3月18日,9.3,19.5,1.1,--,9.8,--,1.9,957.2,57,
2008年3月19日,9.1,13.1,5.7,5.0,0.8,--,1.2,953.1,74,
2008年3月20日,7.6,10.6,5.1,14.0,--,--,3.7,946.7,74,
2008年3月21日,10.6,16.5,6.6,--,10.7,--,5.6,951.5,42,
2008年3月22日,10.9,21.7,2.1,--,9.7,--,1.9,955.6,43,
2008年3月23日,10.9,19.0,2.8,0.5,5.5,--,2.4,954.2,57,
2008年3月24日,10.1,15.6,4.6,13.5,4.7,--,3.2,947.5,74,
2008年3月25日,8.4,16.9,0.7,--,6.2,--,2.3,949.5,61,
2008年3月26日,9.7,14.2,6.0,1.0,4.3,--,3.4,946.6,59,
2008年3月27日,8.7,14.9,2.7,0.0,10.7,--,3.0,948.8,48,
2008年3月28日,8.3,14.1,5.1,0.0,7.3,--,4.4,949.8,50,
2008年3月29日,7.0,13.8,0.0,--,8.6,--,2.2,954.9,48,
2008年3月30日,5.0,8.2,2.1,9.5,0.4,--,1.1,951.8,76,
2008年3月31日,5.4,8.8,3.6,7.5,2.5,--,3.0,941.0,66,
2008年4月1日,6.3,12.4,0.3,0.0,5.7,--,3.5,946.0,41,
2008年4月2日,7.4,16.6,-0.5,--,7.1,--,2.4,950.2,44,
2008年4月3日,8.0,13.5,2.5,--,9.5,--,3.7,948.4,52,
2008年4月4日,8.2,16.8,0.4,--,10.2,--,3.2,953.1,46,
2008年4月5日,9.6,18.0,0.9,--,9.5,--,2.7,956.7,36,
2008年4月6日,9.9,20.0,0.9,--,11.7,--,1.9,956.7,42,
2008年4月7日,9.3,16.5,2.8,8.0,2.9,--,1.4,951.4,68,
2008年4月8日,11.5,18.2,7.5,9.5,6.2,--,3.9,945.5,62,
2008年4月9日,12.0,20.6,4.5,--,8.2,--,2.4,951.5,62,
2008年4月10日,9.9,11.5,9.1,54.5,--,--,1.1,944.1,90,
2008年4月11日,13.3,20.3,8.5,2.5,5.0,--,2.2,944.6,70,
2008年4月12日,12.2,20.7,5.9,--,8.8,--,2.2,953.7,61,
2008年4月13日,11.8,19.8,6.3,8.5,3.4,--,1.7,954.7,71,
2008年4月14日,12.4,19.2,8.2,12.5,4.8,--,1.4,951.0,73,
2008年4月15日,13.1,22.9,4.8,--,11.1,--,2.2,956.5,59,
2008年4月16日,14.3,20.8,10.5,--,0.3,--,1.6,959.4,62,
2008年4月17日,11.4,13.5,9.5,13.0,--,--,1.4,955.9,80,
2008年4月18日,11.3,14.0,9.3,31.5,0.3,--,1.9,945.6,84,
2008年4月19日,13.7,19.9,8.6,0.0,5.5,--,3.3,947.7,66,
2008年4月20日,14.8,21.5,7.9,0.0,6.3,--,3.2,953.5,59,
2008年4月21日,16.2,24.3,8.9,--,12.2,--,3.0,954.7,44,
2008年4月22日,16.0,25.7,7.8,--,11.8,--,2.4,955.6,53,
2008年4月23日,17.1,24.4,10.8,0.0,9.8,--,3.0,954.4,62,
2008年4月24日,13.2,15.2,10.5,23.0,--,--,2.9,948.8,83,
2008年4月25日,13.3,20.7,8.6,--,7.2,--,2.3,950.8,61,
2008年4月26日,12.1,15.9,8.3,0.0,0.8,--,3.8,951.8,69,
2008年4月27日,14.0,20.0,9.3,0.0,9.9,--,4.0,949.5,52,
2008年4月28日,13.7,19.9,8.3,--,11.7,--,4.1,953.9,40,
2008年4月29日,13.7,22.8,3.9,--,10.2,--,2.7,957.7,50,
2008年4月30日,17.3,28.1,8.1,--,11.8,--,2.1,956.7,57,
2008年5月1日,16.8,23.5,11.0,0.0,4.8,--,2.5,956.0,61,
2008年5月2日,18.7,24.3,13.6,--,--,--,2.4,950.2,58,
2008年5月3日,21.0,29.1,14.5,0.0,6.2,--,2.4,948.1,58,
2008年5月4日,20.4,28.9,13.5,--,9.6,--,2.5,949.0,65,
2008年5月5日,17.4,19.9,14.1,8.5,--,--,3.0,944.6,78,
2008年5月6日,15.5,24.6,7.2,--,12.8,--,3.0,949.3,53,
2008年5月7日,17.5,27.3,8.0,--,11.6,--,3.3,949.3,47,
2008年5月8日,18.8,26.1,11.1,--,7.4,--,2.7,947.7,42,
2008年5月9日,16.6,20.3,12.0,0.0,0.1,--,2.2,951.0,54,
2008年5月10日,9.7,12.0,8.3,31.0,--,--,1.3,953.2,86,
2008年5月11日,10.9,15.7,7.9,5.5,0.1,--,1.8,952.6,77,
2008年5月12日,11.5,16.4,7.0,--,0.9,--,1.2,955.1,70,
2008年5月13日,14.4,21.5,7.8,0.0,///,--,2.4,951.9,59,
2008年5月14日,15.0,20.5,11.0,17.5,5.8,--,3.8,952.0,64,
2008年5月15日,15.1,23.1,7.7,--,13.0,--,3.5,954.1,46,
